CD_SETOR,CD_SIT,NM_SIT,CD_UF,NM_UF,SIGLA_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,geometry
250750705000690,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.93620699 -7.18277633499997, -34.935952229 -7.18288844499995, -34.936405577 -7.18405258199994, -34.93632359 -7.18450651599994, -34.936155846 -7.18534314799996, -34.936172825 -7.18583829999994, -34.936292485 -7.18629457099996, -34.937296363 -7.18581327799996, -34.9376975449999 -7.18561326399993, -34.938578664 -7.18522707499994, -34.9393774829999 -7.18485451999993, -34.939654913 -7.18540060799995, -34.9402073429999 -7.18570289699994, -34.940361749 -7.18648646099996, -34.9408145969999 -7.18641495999998, -34.9412680309999 -7.18628249599993, -34.940911929 -7.18479754799995, -34.9400213279999 -7.18290748499993, -34.939798793 -7.18242081999995, -34.9395043339999 -7.18178173299998, -34.939338947 -7.18140077399994, -34.938928924 -7.18157961799994, -34.937679246 -7.18213263899997, -34.93620699 -7.18277633499997))"
250750705000692,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.820365033 -7.17932246899994, -34.819769794 -7.17990917799995, -34.8194766949999 -7.18016123099994, -34.8178983299999 -7.18137348699997, -34.8182028329999 -7.18177647999994, -34.817448301 -7.18234936199997, -34.818530891 -7.18375462699993, -34.819283893 -7.18317716299993, -34.818500069 -7.18216777299995, -34.8211365339999 -7.18011811799994, -34.8208276569999 -7.17974655799998, -34.8204779719999 -7.17931686099996, -34.820365033 -7.17932246899994))"
250750705000693,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8196563079999 -7.17758541099994, -34.818129073 -7.17779758499995, -34.818238086 -7.17876415699993, -34.818283707 -7.17922403799997, -34.8180809639999 -7.17968677499994, -34.817798411 -7.18019267599993, -34.817289159 -7.18058546399993, -34.817039011 -7.18079873599993, -34.8166565559999 -7.18111364999993, -34.8165266669999 -7.18129499999998, -34.816462655 -7.18140201399996, -34.816359806 -7.18179827099993, -34.8163781179999 -7.18217351699997, -34.8164629519999 -7.18310564799998, -34.817448301 -7.18234936199997, -34.8182028329999 -7.18177647999994, -34.8178983299999 -7.18137348699997, -34.8194766949999 -7.18016123099994, -34.819769794 -7.17990917799995, -34.820365033 -7.17932246899994, -34.819755685 -7.17856300199998, -34.820372415 -7.17804861199994, -34.821025924 -7.17751335699995, -34.82079564 -7.17750090899995, -34.8206578319999 -7.17750399599993, -34.82055387 -7.17751082699994, -34.8196563079999 -7.17758541099994))"
250750705000694,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.817260576 -7.17392166199994, -34.817281844 -7.17438898399996, -34.817319647 -7.17532221399995, -34.8180402739999 -7.17529688999997, -34.818255243 -7.17575397999997, -34.818384372 -7.17574199999996, -34.8195479999999 -7.17568699999993, -34.8194579999999 -7.17476099999993, -34.819488151 -7.17413650799995, -34.8195279999999 -7.17376699999994, -34.819486566 -7.17381375499997, -34.817260576 -7.17392166199994))"
250750705000695,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8195279999999 -7.17376699999994, -34.819488151 -7.17413650799995, -34.8194579999999 -7.17476099999993, -34.8195479999999 -7.17568699999993, -34.820697916 -7.17563327099998, -34.8211097139999 -7.17561988799997, -34.821595794 -7.17560409999993, -34.8216774049999 -7.17753357399994, -34.822143587 -7.17753020699996, -34.8220909629999 -7.17640170999994, -34.821982909 -7.17369691499994, -34.821499194 -7.17371733299996, -34.821019668 -7.17374085299997, -34.8195882599999 -7.17381151699993, -34.8195279999999 -7.17376699999994))"
250750705000696,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.817659594 -7.17788227299997, -34.8160224819999 -7.17796757799994, -34.815086987 -7.17801243499997, -34.815119121 -7.17870649699995, -34.815169953 -7.17989577199995, -34.816113061 -7.17986946999997, -34.816097579 -7.17938247599994, -34.8177034779999 -7.17931731499993, -34.817717697 -7.17882446999994, -34.8181666309999 -7.17877948999995, -34.818238086 -7.17876415699993, -34.818129073 -7.17779758499995, -34.817659594 -7.17788227299997))"
250750705000697,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.814857804 -7.17403016699996, -34.814929306 -7.17496683899998, -34.8149718339999 -7.17578506299998, -34.814984635 -7.17620383899992, -34.815010963 -7.17647942499997, -34.8150370729999 -7.17691697799995, -34.8150426189999 -7.17695384699994, -34.8150671889999 -7.17749707499996, -34.815086987 -7.17801243499997, -34.8160224819999 -7.17796757799994, -34.817659594 -7.17788227299997, -34.8176113989999 -7.17681274099994, -34.817584798 -7.17637341399995, -34.817822302 -7.17605443899993, -34.818023388 -7.17583605399994, -34.818255243 -7.17575397999997, -34.8180402739999 -7.17529688999997, -34.817319647 -7.17532221399995, -34.817281844 -7.17438898399996, -34.817260576 -7.17392166199994, -34.8167699379999 -7.17394250199993, -34.8161252602024 -7.17397331038233, -34.815369631 -7.17400942099994, -34.814857804 -7.17403016699996))"
250750705000698,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.813514593 -7.18085364399997, -34.8135645149999 -7.18194599299994, -34.813595231 -7.18249991699997, -34.81359972 -7.18274801699994, -34.813584044 -7.18298842799993, -34.8135242069999 -7.18359531399994, -34.815343683 -7.18352029999994, -34.815333564 -7.18307559499993, -34.8152513279999 -7.18145149799994, -34.8152018229999 -7.18034435999994, -34.8146448639999 -7.18037790999995, -34.814076787 -7.18039364299995, -34.8134948209999 -7.18041934799993, -34.813514593 -7.18085364399997))"
250750705000699,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8117675249999 -7.18094154299996, -34.812918246 -7.18087480799994, -34.813514593 -7.18085364399997, -34.8134948209999 -7.18041934799993, -34.814076787 -7.18039364299995, -34.8146448639999 -7.18037790999995, -34.8152018229999 -7.18034435999994, -34.815169953 -7.17989577199995, -34.815119121 -7.17870649699995, -34.815086987 -7.17801243499997, -34.8150671889999 -7.17749707499996, -34.8130315829999 -7.17762355299993, -34.8131026369999 -7.17870516599993, -34.8135489109999 -7.17867231799994, -34.8140037859999 -7.17845305499998, -34.8140159079999 -7.17877344999994, -34.814024779 -7.17912229199993, -34.813457964 -7.17960014399995, -34.813425378 -7.17946484999993, -34.813357496 -7.17934503399994, -34.813197004 -7.17938165799995, -34.8129291509999 -7.17950844799998, -34.8119512879999 -7.18015981299993, -34.811633404 -7.18031983699996, -34.8117325059999 -7.18068679099997, -34.8117675249999 -7.18094154299996))"
250750705000700,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8135242069999 -7.18359531399994, -34.813462113 -7.18402037299995, -34.813455486 -7.18407923499996, -34.81346594 -7.18452494299993, -34.813608019 -7.18728909999993, -34.8140432129999 -7.18725650399995, -34.8140588869999 -7.18701362099995, -34.8154891459999 -7.18695743699993, -34.815353994 -7.18381970899998, -34.815343683 -7.18352029999994, -34.8135242069999 -7.18359531399994))"
250750705000701,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.873038306 -7.10017432499995, -34.8727783649999 -7.10049187999994, -34.872489962 -7.10067231799997, -34.8720329999999 -7.10093199999994, -34.8717629999999 -7.10117199999996, -34.871285283 -7.10134016899997, -34.871160221 -7.10138956199995, -34.8708528779999 -7.10147767699993, -34.8707560949999 -7.10149724099995, -34.8706745279999 -7.10146643099995, -34.8706115539999 -7.10144023399994, -34.87055652 -7.10134046599995, -34.870468714 -7.10099208699995, -34.870483 -7.10071699999997, -34.87064406 -7.10008340199994, -34.869682632 -7.09972231399996, -34.86956796 -7.10004946499993, -34.86944808 -7.10039195999997, -34.869421152 -7.10045562199997, -34.8692281199999 -7.10091197999998, -34.86930804 -7.10090702999997, -34.869432027 -7.10216468799996, -34.86953894 -7.10217457099998, -34.8704077099999 -7.10216244799994, -34.87105575 -7.10217190799995, -34.872000939 -7.10219236799998, -34.872792374 -7.10236135599996, -34.873450949 -7.10260946899996, -34.874024173 -7.10296669599995, -34.874037872 -7.10277821999995, -34.874040441 -7.10274239199993, -34.8740285489999 -7.10270037799995, -34.873947871 -7.10238759899994, -34.8739242899999 -7.10227805499994, -34.873912161 -7.10213961199997, -34.87389357 -7.10183384999993, -34.873840812 -7.10166094799996, -34.873811658 -7.10160336099995, -34.873776237 -7.10153443599995, -34.873724086 -7.10151156399996, -34.873625756 -7.10151196099997, -34.873452092 -7.10147803999996, -34.87336519 -7.10144376799997, -34.873272503 -7.10140951899996, -34.8732433719999 -7.10135770299996, -34.8732315459999 -7.10129427499993, -34.873213681 -7.10116739599994, -34.8732305419999 -7.10104614699998, -34.8732990409999 -7.10082082099996, -34.8733217339999 -7.10071108899996, -34.87337302 -7.10052045599997, -34.87342461 -7.10040483699993, -34.873574741 -7.10034075499993, -34.873701922 -7.10032292999995, -34.87383491 -7.10031085199995, -34.874014195 -7.10030435699997, -34.874081238 -7.10028758199996, -34.8742711049999 -7.10026009299997, -34.874502736 -7.10025047599993, -34.87483415 -7.10012588399997, -34.87491569 -7.10011485499996, -34.874104062 -7.09910738799994, -34.8739779599999 -7.09925201999994, -34.8739229999999 -7.09943699999997, -34.873038306 -7.10017432499995))"
250750705000702,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.87837589 -7.10563688499997, -34.8783949739999 -7.10565696499998, -34.8785124259999 -7.10580220999998, -34.878586979 -7.10589481199997, -34.878724614 -7.10606576599997, -34.8789676819999 -7.10634432999996, -34.879210042 -7.10662389699996, -34.879454962 -7.10691128599996, -34.879576457 -7.10705302499997, -34.879648467 -7.10712264499995, -34.8799543069999 -7.10741774799993, -34.8801866699999 -7.10761588599996, -34.880429217 -7.10775186899997, -34.8805190259999 -7.10779428599994, -34.8809507139999 -7.10799816899993, -34.881376347 -7.10814591799993, -34.8817654539999 -7.10822435399996, -34.881830881 -7.10822888799993, -34.882290661 -7.10826074799996, -34.8827507679999 -7.10823905499996, -34.8829087089999 -7.10825314599998, -34.883215916 -7.10828070599996, -34.883348391 -7.10831109799994, -34.883749834 -7.10845260099995, -34.883787867 -7.10841423499994, -34.8837467179999 -7.10837916799994, -34.8836280369999 -7.10822801199993, -34.883515239 -7.10813424599996, -34.883108254 -7.10770739499998, -34.882868673 -7.10746112899994, -34.882549178 -7.10705894799997, -34.881401157 -7.10575369499998, -34.880710113 -7.10503028899996, -34.8805247299999 -7.10484374399994, -34.880372968 -7.10466745399998, -34.8802454729999 -7.10468478299993, -34.8796985619999 -7.10446854699995, -34.8791733589999 -7.10493241999995, -34.8787925239999 -7.10527110399994, -34.878620337 -7.10542348099995, -34.87837589 -7.10563688499997))"
250750705000703,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8367766179999 -7.20490077699998, -34.837381426 -7.20555587199993, -34.837117048 -7.20579207099996, -34.8373722269999 -7.20605927299994, -34.838209364 -7.20698461599994, -34.8382930829999 -7.20691974899995, -34.838475461 -7.20673715199996, -34.8387475759999 -7.20649244999993, -34.8390145299999 -7.20624084499997, -34.839275363 -7.20599330199997, -34.839005022 -7.20568433599993, -34.838754588 -7.20542576599996, -34.8384322389999 -7.20508088099996, -34.838175876 -7.20480438799996, -34.837729221 -7.20430480999994, -34.83739901 -7.20450845499994, -34.8370851289999 -7.20470229399996, -34.8367766179999 -7.20490077699998))"
250750705000704,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.84724907 -7.18629560999995, -34.8472674569999 -7.18688500799993, -34.847295389 -7.18693519499993, -34.8473183089999 -7.18738852899997, -34.8473282969999 -7.18784032699995, -34.847777257 -7.18782474199998, -34.8482222929999 -7.18753620299998, -34.8482208519999 -7.18705531899997, -34.8482124609999 -7.18666898399994, -34.8481851449999 -7.18627049699995, -34.84776312 -7.18628112399995, -34.84724907 -7.18629560999995))"
250750705000705,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.842149691 -7.16399037699995, -34.842161876 -7.16453527099998, -34.842640913 -7.16453173799994, -34.8426592069999 -7.16508005899993, -34.8444452869999 -7.16503706799995, -34.8444415929999 -7.16449168999998, -34.844433782 -7.16394713799997, -34.844421021 -7.16350670599996, -34.842620234 -7.16353716299994, -34.842629329 -7.16398284799993, -34.842149691 -7.16399037699995))"
250750705000706,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.834948045 -7.11768992499998, -34.8350908859999 -7.11797063599994, -34.8353001639999 -7.11832852199996, -34.835398765 -7.11845825999995, -34.8355465289999 -7.11862483699997, -34.8357458949999 -7.11875216999994, -34.835942162 -7.11881290099996, -34.836108687 -7.11881221199997, -34.8361511479999 -7.11734084799997, -34.835361596 -7.11707099199998, -34.8351238019999 -7.11697712699993, -34.834737445 -7.11685287399996, -34.834747759 -7.11696940599995, -34.834948045 -7.11768992499998))"
250750705000707,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.830823949 -7.11948123299993, -34.8308231949999 -7.11948350799997, -34.830736628 -7.11974462299997, -34.8305428799999 -7.12032994899994, -34.831526239 -7.12071561899995, -34.8322671679999 -7.12102063499998, -34.83281304 -7.12123703999993, -34.8334416349999 -7.12148080399993, -34.833446281 -7.12148260599997, -34.833636005 -7.12105763799997, -34.833763678 -7.12103741199996, -34.83397296 -7.12102016099993, -34.8368906069999 -7.12099217399998, -34.8370670309999 -7.11957445099995, -34.836109512 -7.11956521499997, -34.834016619 -7.11953700399994, -34.832721056 -7.11948232899994, -34.8308568369999 -7.11943060999994, -34.830836341 -7.11947638999993, -34.830823949 -7.11948123299993))"
250750705000709,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.831005525 -7.12443728199997, -34.832427889 -7.12494120999997, -34.8344092799999 -7.12550782399995, -34.8351210939999 -7.12551064199994, -34.8350993459999 -7.12525898399997, -34.835168 -7.12436199999996, -34.8353011199999 -7.12314822599996, -34.83451581 -7.12294358299994, -34.8329719769999 -7.12257238899997, -34.832532773 -7.12310897699996, -34.8319571819999 -7.12312344899993, -34.830928104 -7.12314932299995, -34.831005525 -7.12443728199997))"
250750705000710,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.838589698 -7.12348419199998, -34.838523 -7.12406195999995, -34.8384883099999 -7.12465626399995, -34.838478515 -7.12478871099995, -34.841079195 -7.12476900299993, -34.841096153 -7.12426584799994, -34.8411058619999 -7.12384682099997, -34.841111112 -7.12284055099997, -34.841116466 -7.12181420399997, -34.841116466 -7.12149605599996, -34.841090471 -7.12101181999998, -34.838883053 -7.12099600899995, -34.838589698 -7.12348419199998))"
250750705000711,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8261631519999 -7.11114162999996, -34.8263212759999 -7.11122121799997, -34.826332577 -7.11122690599996, -34.8271362209999 -7.11163140499997, -34.827332161 -7.11173002699996, -34.828000661 -7.11037371799995, -34.828626528 -7.11066578999993, -34.8290646359999 -7.10988345599998, -34.8295045369999 -7.10941066599997, -34.8289778079999 -7.10900927899996, -34.828424243 -7.10860056799993, -34.827885919 -7.10819644899993, -34.8273191649999 -7.10889246399995, -34.826703181 -7.11008336499998, -34.8261631519999 -7.11114162999996))"
